Year,Rank,player_name,team,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2014,,"Nelson, Markell",BLS,T,12,2,1,3,16,0,0,0,1
2014,,"OGorman, Darren",BRA,,15,0,3,3,9,0,0,0,1
2014,,"Scott, Justin",MIS,,1,1,2,3,4,0,0,0,0
2014,,"Shea, Patrick",BUR,O,2,1,2,3,0,0,0,0,0
2014,,"Sweeting, Bryce",PET,D,10,1,2,3,46,0,0,0,0
2014,,"Thompson, Riley",ORA,,1,2,1,3,0,0,0,0,0
2014,,"Vogan, Brenden",MIS,,2,2,1,3,0,0,0,0,0
2014,,"Welsh, Brendan",ORA,O,6,1,2,3,0,0,1,0,1
2014,,"Boyko, Josh",MIS,,4,2,0,2,2,0,0,0,0
2014,,"Brown, Travis",ORA,F,1,1,1,2,0,0,0,0,0
2014,,"Burton, Travis",BRA,D,15,1,1,2,24,0,0,0,0
2014,,"Cox, Miles",TOR,T,7,1,1,2,16,1,0,0,0
2014,,"Dixon, Owen",SCA,UP,3,0,2,2,0,0,0,0,0
2014,,"Duscio, Mario",KWE,D,18,0,2,2,34,0,0,0,1
2014,,"Gaudet, Matthew",SNA,AP,3,1,1,2,0,0,0,0,0
2014,,"Genge, Cam",BLS,,7,1,1,2,2,0,0,0,0
2014,,"Giampetroni, Matt",SCA,,4,1,1,2,0,0,0,0,0
2014,235,"Halloran, Matt",KWE,,19,1,1,2,26,0,0,0,0
2014,,"Hartley AP, Taylor",ORA,,1,0,2,2,0,0,0,0,0
2014,,"Jimmerson, Jesse",SNA,,14,2,0,2,8,0,0,0,0
2014,,"Lee, Matthew",MIS,AP,1,0,2,2,0,0,0,0,1
2014,,"McCullough, Jordan",WHI,D,17,1,1,2,8,0,0,0,0
2014,,"Noddle, Zach",MIS,,16,0,2,2,6,0,1,0,0
2014,,"Osborne, Jeremy",WHI,D,11,1,1,2,53,0,0,0,0
2014,,"Patin, Owen",MIS,,1,0,2,2,0,0,0,0,0
2014,,"Ruggeri, Nick",MIS,,15,0,2,2,42,0,0,0,0
2014,,"Symmonds, Tyler",ORA,T,5,0,2,2,6,0,1,0,0
2014,,"Tarbell AP, Kai",SNA,,2,0,2,2,0,0,1,0,0
2014,,"Theede, Tanner",WHI,D,13,0,2,2,80,0,0,0,0
2014,,"Walker, Colin",MIS,,5,1,1,2,0,0,0,0,0
2014,,"Walker, Nolan",MIS,,6,1,1,2,0,1,0,0,0
2014,,"Baldin, Tanner",KWE,,3,0,1,1,0,0,0,0,0
2014,,"Baum, Nick",SCA,D,4,0,1,1,4,0,0,0,0
2014,,"Bennett, Jordan",KWE,F,1,1,0,1,0,0,0,0,0
2014,,"Bomberry, Tyson",SNA,D,2,0,1,1,0,0,0,0,0
2014,,"Boreland, Aaron",MIS,,2,1,0,1,2,0,0,0,0
2014,,"Chatelain, Luc",SNA,AP,4,0,1,1,7,0,0,0,0
2014,258,"Coates, Spencer",SCA,,20,0,1,1,42,0,0,0,0
2014,,"Davidson, Gregory",TOR,T,11,1,0,1,8,0,0,0,0
2014,,"DeGuire, Jesse",SCA,,1,0,1,1,0,0,0,0,0
2014,,"Ellerton, Nick",TOR,T,12,0,1,1,14,0,0,0,0
2014,,"Gagne, Josh",BRA,T,8,0,1,1,2,0,0,0,0
2014,,"Henhawk, Bo",SNA,F,1,1,0,1,12,0,0,0,0
2014,,"Hill, Brayden",SNA,F,2,1,0,1,0,0,0,0,0
2014,,"Hulbert, Jackson",TOR,T,2,1,0,1,0,0,0,0,0
2014,,"Jeffery, Warren",ORA,D,11,0,1,1,22,0,0,0,0
2014,,"Johnston, Alec",PET,AP,4,1,0,1,0,0,0,0,0
2014,,"Jones-Smith, Jordi",WHI,D,20,0,1,1,5,0,0,0,0
2014,,"Jones, Callum",BUR,AP,2,0,1,1,2,0,0,0,0
2014,,"Kelly, Jack",TOR,,5,0,1,1,0,0,0,0,0
2014,,"Killingbeck, Jayd",PET,T,13,0,1,1,8,0,0,0,0
2014,,"King, Will",BLS,,1,0,1,1,0,0,0,0,0
2014,,"Kingston, Brett",WHI,,1,1,0,1,0,0,0,0,0
2014,,"Kirby, Shagohanih",SNA,,2,0,1,1,0,0,0,0,0
2014,,"Mawdsley, Colin",BLS,,2,1,0,1,2,0,0,0,0
2014,,"Mika, John",BLS,D,10,0,1,1,15,0,0,0,0
2014,,"Neufeldt, Matt",KWE,,9,0,1,1,9,0,0,0,0
2014,,"Nishimura, Jackson",TOR,T,14,0,1,1,2,0,0,0,0
2014,,"ORahilly, Connor",WHI,,1,0,1,1,0,0,0,0,0
2014,,"Pedwell AP, Kyle",SCA,,1,0,1,1,0,0,0,0,0
2014,,"Redding, Austin AP",BUR,T,3,1,0,1,2,1,0,0,0
2014,,"Robinson, Noah",MIS,,2,1,0,1,4,0,0,0,0
2014,,"Secord, Spencer AP",TOR,T,5,0,1,1,2,0,0,0,0
2014,,"Shear, Jahmal",MIS,D,3,0,1,1,0,0,0,0,0
2014,,"Smitheram, Antony",MIS,,4,0,1,1,6,0,0,0,0
2014,,"Stewart, Todd",MIS,,3,0,1,1,0,0,0,0,0
2014,,"Stovel, Robbie",ORA,D,4,0,1,1,0,0,0,0,0
2014,,"Stroscher, Jake",MIS,,2,0,1,1,0,0,0,0,0
2014,,"Thornhill, Patrick",SNA,D,5,1,0,1,29,0,0,0,0
2014,,"Tomkinson, Mac",BLS,D,13,0,1,1,37,0,0,0,0
2014,,"Walker, Nolan",MIS,D,3,0,1,1,0,0,0,0,0
2014,,"Wright, Mason",BUR,O,1,0,1,1,0,0,0,0,0
2014,,"Antram, Tyler",WHI,,1,0,0,0,0,0,0,0,0
2014,,"Anyon AP, Ben",ORA,,1,0,0,0,0,0,0,0,0
2014,,"Bamford, Mike",BRA,,1,0,0,0,2,0,0,0,0
2014,,"Bell, Zach",BRA,D,1,0,0,0,15,0,0,0,0
2014,,"Black, Randy",ORA,T,1,0,0,0,0,0,0,0,0
2014,,"Bolduc, Mitch",MIS,,2,0,0,0,2,0,0,0,0
2014,,"Brosek, Joseph",MIS,,1,0,0,0,0,0,0,0,0
2014,,"Brosek, Will",MIS,,3,0,0,0,0,0,0,0,0
2014,,"Bumford, Michael",MIS,,1,0,0,0,0,0,0,0,0
2014,,"Burke, Liam",TOR,D,9,0,0,0,6,0,0,0,0
2014,,"Burke, Liam",MIS,,1,0,0,0,0,0,0,0,0
2014,,"Burke, Steven",MIS,AP,4,0,0,0,18,0,0,0,0
2014,,"Burr AP, Brandan",TOR,T,4,0,0,0,2,0,0,0,0
2014,,"Cambell, Riley",PET,,1,0,0,0,0,0,0,0,0
2014,,"Caufield, Sean",BLS,,1,0,0,0,0,0,0,0,0
2014,,"Cavalaire, Sebastian",MIS,,1,0,0,0,0,0,0,0,0
2014,,"Cavim, Nick",SCA,F,1,0,0,0,2,0,0,0,0
2014,,"Celetano, Teilen",PET,D,1,0,0,0,2,0,0,0,0
2014,,"Challice, Dan",PET,D,3,0,0,0,0,0,0,0,0
2014,,"Charalabides, Adam",ORA,,1,0,0,0,0,0,0,0,0
2014,,"Chatelainc, Luc",NA,,1,0,0,0,0,0,0,0,0
2014,,"Costello, Ciaron",MIS,,1,0,0,0,0,0,0,0,0
2014,,"Crowe, Cam",PET,D,4,0,0,0,8,0,0,0,0
2014,,"Desiderio, Eddy",MIS,,2,0,0,0,22,0,0,0,0
2014,,"Domachevski, Sam",MIS,,2,0,0,0,0,0,0,0,0
2014,,"Donville, Jonathan",BUR,AP,1,0,0,0,0,0,0,0,0
2014,,"Eddy, Garrett",WHI,T,1,0,0,0,0,0,0,0,0
2014,,"Emerson, Kyle",TOR,,2,0,0,0,0,0,0,0,0
2014,,"Fannell, Bradley",SCA,,1,0,0,0,0,0,0,0,0
2014,,"Fedyck, Todd",KWE,F,1,0,0,0,0,0,0,0,0
2014,,"Ferchat, Dan",MIS,,3,0,0,0,0,0,0,0,0
2014,,"Fletcher, Landon",MIS,,3,0,0,0,0,0,0,0,0
2014,,"Forde, Malcolm",BUR,,1,0,0,0,0,0,0,0,0
2014,,"Forster, Aaron",PET,D,3,0,0,0,0,0,0,0,0
2014,,"Gibson, Kurt",SNA,,1,0,0,0,0,0,0,0,0
2014,,"Grimes, Reilly",MIS,,4,0,0,0,0,0,0,0,0
2014,,"Haliburton, Chris",BLS,D,1,0,0,0,0,0,0,0,0
2014,,"Harris, Josh",SCA,D,8,0,0,0,4,0,0,0,0
2014,,"Heins, Nick",BLS,D,4,0,0,0,0,0,0,0,0
2014,,"Henderson, Luke",KWE,,2,0,0,0,0,0,0,0,0
2014,,"Howell, Sawyer",MIS,,3,0,0,0,0,0,0,0,0
2014,,"Jonathan, Brier",SNA,TR,2,0,0,0,0,0,0,0,0
2014,,"Kelly, Rowan",TOR,T,3,0,0,0,2,0,0,0,0
2014,,"Legault, Jessie",MIS,,1,0,0,0,0,0,0,0,0
2014,,"Leroux, Paxton",PET,D,5,0,0,0,61,0,0,0,0
2014,,"Letourneau, Keegan",MIS,D,6,0,0,0,31,0,0,0,0
2014,,"Mayea, Devyn",BUR,AP,1,0,0,0,0,0,0,0,0
2014,,"Mayhead, Alex",TOR,,2,0,0,0,0,0,0,0,0
2014,,"McCallum, Kyle",MIS,,3,0,0,0,0,0,0,0,0
2014,,"McKenzie, Nathan",TOR,T,10,0,0,0,2,0,0,0,0
2014,,"McKinnon, Tyler",MIS,,2,0,0,0,6,0,0,0,0
2014,,"McNutt, Nicholas",MIS,,4,0,0,0,0,0,0,0,0
2014,,"Menecola, Joey",MIS,,2,0,0,0,4,0,0,0,0
2014,,"Meredith, Teagan",WHI,,1,0,0,0,0,0,0,0,0
2014,,"Orvis, Jake",MIS,,2,0,0,0,2,0,0,0,0
2014,,"Pace, Brett",SCA,,1,0,0,0,2,0,0,0,0
2014,,"Prochazka, Tomas",TOR,,1,0,0,0,0,0,0,0,0
2014,,"Rehanek AP, Tyrus",BRA,O,1,0,0,0,0,0,0,0,0
2014,,"Roundpoint, Dalton",PET,D,1,0,0,0,0,0,0,0,0
2014,,"Sacerty, Tom",SCA,D,1,0,0,0,0,0,0,0,0
2014,,"Staats, Jerry",SNA,AP,1,0,0,0,0,0,0,0,0
2014,,"Stewart, Todd",MIS,,4,0,0,0,2,0,0,0,0
2014,,"Stovel, Robbie",ORA,,2,0,0,0,0,0,0,0,0
2014,,"Stovel, Robbie",ORA,,1,0,0,0,0,0,0,0,0
2014,,"Sullivan, Ryan",BUR,T,1,0,0,0,0,0,0,0,0
2014,,"Sutton, Steve",ORA,T,2,0,0,0,2,0,0,0,0
2014,,"Tamas, Alec",SCA,,2,0,0,0,0,0,0,0,0
2014,,"Terry, Mark",BRA,AP,2,0,0,0,0,0,0,0,0
2014,,"Thomas, Brad",SCA,,1,0,0,0,0,0,0,0,0
2014,,"Toguri, Josh",MIS,D,2,0,0,0,0,0,0,0,0
2014,,"Ursu AP, Zack",ORA,,1,0,0,0,0,0,0,0,0
2014,,"Vymola, Jakub",TOR,,2,0,0,0,0,0,0,0,0
2014,,"Woods, Aaron",WHI,,1,0,0,0,0,0,0,0,0
2013,1,"Smith, Dhane",KWE,F,20,61,51,112,16,9,11,9,3
2013,2,"Powless, Johnny",SNA,F,17,47,57,104,8,12,14,5,2
2013,3,"O`Connor, Reilly",WHI,F,19,23,78,101,15,2,25,1,4
2013,4,"Knight, Curtis",WHI,F,20,37,51,88,4,7,13,3,2
2013,5,"Hellyer, Rob",ORA,T,20,38,49,87,4,10,10,0,1
2013,6,"Evans, Turner",PET,O,16,28,58,86,16,4,12,1,3
2013,,"Ruest, Jacob",BUR,O,19,38,46,84,6,5,8,4,1
2013,7,"Weidner, Jake",BRA,O,20,46,38,84,8,7,9,3,1
2013,9,"Whitlow, Kyle",BLS,F,20,34,49,83,8,8,11,0,0
2013,10,"Lomas, Danny",BUR,O,20,36,45,81,8,7,9,0,3
2013,11,"Craig, Daniel",BLS,F,20,37,43,80,4,7,11,0,0
2013,12,"Keenan, Ryan",WHI,F,20,31,43,74,25,7,8,0,4
2013,13,"Lintner, Dan",WHI,F,16,50,22,72,12,11,4,3,1
2013,,"Johnson, Josh",SNA,F,16,31,40,71,12,7,9,0,3
2013,,"Keane, Dan",BRA,O,18,26,45,71,8,4,11,0,3
2013,14,"Murphy, Austin",BLS,F,20,18,53,71,18,4,6,0,0
2013,,"Staats, Randy",SNA,F,12,36,35,71,29,6,9,6,1
2013,18,"Bomberry, Brendan",SNA,F,20,26,41,67,67,8,9,2,4
2013,19,"Cloutier, Chris",KWE,F,19,35,30,65,14,6,11,2,2
2013,20,"Lee, Ryan",TOR,O,20,13,50,63,4,1,5,1,0
2013,,"Corbett, Patrick",BUR,T,19,24,38,62,20,3,8,1,0
2013,21,"Levick, Chad",TOR,O,20,27,35,62,29,6,9,0,0
2013,,"Benn, Brandon",ORA,T,18,35,24,59,6,6,6,1,0
2013,23,"Michel, Dan",PET,O,20,36,23,59,17,1,3,2,1
2013,25,"McCann, Wayne",BRA,O,20,16,42,58,28,3,9,0,1
2013,,"McMahon, Cody",ORA,T,19,13,45,58,4,3,10,0,0
2013,,"Milligan, Cam",PET,O,19,25,33,58,0,7,5,0,0
2013,28,"Robinson, Brandon",BRA,T,17,22,31,53,14,8,5,1,1
2013,,"Hulbert, Jackson",TOR,T,19,26,26,52,25,5,7,1,0
2013,29,"Jackson, Kyle",KWE,F,19,32,20,52,58,9,5,1,0
2013,31,"Webster, Dylan",BRA,O,20,20,31,51,6,2,2,0,1
2013,,"Currier, Josh",PET,O,16,20,30,50,19,6,3,1,0
2013,32,"Sanders, TJ",BLS,F,19,24,26,50,9,2,4,0,0
2013,,"Cole, Bryan",BUR,T,17,16,31,47,45,2,9,2,0
2013,34,"Maracle, Haodais (Joseph)",SNA,O,19,23,24,47,4,5,6,2,2
2013,36,"Currier, Zac",PET,T,12,21,24,45,38,0,6,3,0
2013,37,"Kealey, JP",MIS,F,20,17,27,44,4,3,9,0,0
2013,38,"Dance, Jordan",ORA,T,17,18,24,42,25,2,7,1,0
2013,39,"Joaquim, Anthony",MIS,T,20,21,20,41,18,4,10,2,1
2013,,"Robertson, Jordan",TOR,O,17,24,17,41,2,3,2,0,1
2013,41,"Wales, Eric",BUR,T,17,14,26,40,2,1,1,0,0
2013,,"Diachenko, Stefan",WHI,F,19,10,29,39,6,2,1,0,2
2013,,"Masterson, Tom",KWE,F,18,9,30,39,47,1,10,0,0
2013,42,"Shanks, Austin",WHI,F,20,18,21,39,8,2,2,1,1
2013,,"Swift, Jeff",PET,O,17,9,30,39,20,1,0,0,2
2013,,"Callaghan, Ryan",MIS,F,19,21,17,38,2,11,7,0,0
2013,46,"White, Nate",PET,O,19,16,22,38,8,0,1,1,1
2013,48,"Mackay, Ian",ORA,T,20,20,17,37,16,0,7,2,1
2013,49,"Apers, Nolan",BUR,O,20,19,17,36,14,4,3,1,0
2013,,"Bridle, Dallas",ORA,T,19,14,22,36,39,3,1,0,0
2013,,"Sheehan, Charlie",SCA,A,19,23,13,36,0,5,2,1,0
2013,52,"Mawdsley, Mike",BLS,F,19,19,15,34,6,1,0,0,0
2013,53,"Albrecht, Tyler",BUR,T,19,21,12,33,8,1,2,1,0
2013,,"Caputo, Philip",BRA,O,18,13,20,33,31,0,2,0,1
2013,55,"Chaykowsky, Nick",BLS,T,19,16,16,32,27,0,1,0,0
2013,,"Downs, Dereck",TOR,O,15,19,13,32,0,3,2,0,0
2013,,"Tinney, Joel",BLS,F,10,11,21,32,4,1,5,0,0
2013,58,"Ward, Cody",SCA,,20,7,24,31,0,2,4,0,0
2013,,"Warren, Allister",TOR,O,12,7,24,31,0,1,3,0,0
2013,60,"Slade, Brandon",ORA,T,17,9,21,30,2,0,2,0,1
2013,,"Arch, Travis",MIS,,16,15,14,29,2,4,7,1,0
2013,61,"Ferreira, Tyler",BRA,F,18,17,12,29,30,0,0,2,0
2013,,"Highfield, Cory",MIS,,17,9,19,28,18,3,9,0,0
2013,63,"Weiss, Nick",PET,T,19,11,17,28,59,0,2,2,1
2013,65,"Beaudoin, Nicholas",SCA,,18,17,10,27,10,1,1,0,0
2013,,"Durston, Jordan",SNA,F,15,10,17,27,6,0,3,1,0
2013,,"Simpson, Shane",SNA,,16,13,14,27,27,0,1,4,4
2013,,"Cook, Jake",TOR,T,17,12,13,25,4,0,3,0,0
2013,,"Prince, Davis",KWE,F,19,12,13,25,8,3,3,0,0
2013,68,"Thomas, Brad",SCA,,19,8,17,25,0,2,3,0,0
2013,71,"Bennett, Matthew",BRA,T,19,11,13,24,98,0,0,1,1
2013,,"Gibson, Tyson",BRA,T,17,12,12,24,2,0,0,2,0
2013,,"Lewis, Garrett",BLS,F,18,7,16,23,14,1,1,0,0
2013,,"Montour, Brandon",SNA,F,13,8,15,23,28,1,2,1,0
2013,73,"Pace, Brett",SCA,,20,7,16,23,14,0,1,0,0
2013,,"St John, John",WHI,F,10,6,17,23,10,2,3,0,1
2013,,"Thomson, Tanner",TOR,O,18,9,14,23,0,2,5,0,0
2013,,"Vangalen, Matt",ORA,T,16,10,13,23,0,0,0,0,0
2013,79,"Lane, Austin",BLS,F,20,4,18,22,12,0,2,0,0
2013,,"Powless, Quinn",SNA,F,10,1,21,22,6,0,5,0,1
2013,81,"De Snoo, Mitch",WHI,D,20,7,14,21,36,0,0,1,2
2013,82,"Cole, Connor",KWE,T,20,8,12,20,10,0,1,0,1
2013,,"Kri, Bradley",ORA,T,17,8,12,20,4,1,0,0,0
2013,,"Smith, Drake",KWE,F,19,3,17,20,34,0,0,0,0
2013,,"Withers, Jake",PET,O,18,8,12,20,32,1,2,0,2
2013,,"Clelland, Brandon",ORA,T,18,8,11,19,8,1,0,0,2
2013,86,"Hossack, Graeme",WHI,D,19,7,12,19,16,0,1,2,2
2013,,"Mawdsley, Colin",TOR,T,17,10,9,19,13,0,1,1,0
2013,,"Quinlan, Riley",PET,,15,11,8,19,16,0,1,1,2
2013,90,"Searle, Derek",BUR,T,20,4,14,18,22,0,2,0,2
2013,,"Sellars, Connor",BRA,F,20,5,13,18,9,0,0,1,2
2013,,"Tutton, Chad",WHI,D,7,11,7,18,20,1,1,1,0
2013,,"Ulbikas, Brett",BUR,T,19,6,12,18,2,0,0,0,0
2013,,"Bianchin, Gianni",BUR,T,14,6,11,17,8,1,0,0,0
2013,,"Killen, Kyle",PET,AP,13,7,10,17,4,0,1,1,0
2013,,"McMahon, Jamie",ORA,T,11,5,12,17,4,1,3,0,1
2013,94,"Root, Patrick",BUR,T,20,4,13,17,19,1,0,0,2
2013,98,"Buswell, Chris",BUR,T,20,4,12,16,35,0,1,0,1
2013,,"Cummings, Carter",TOR,T,16,3,13,16,4,0,0,0,1
2013,,"Davidson, Gregory",TOR,T,20,7,9,16,14,0,1,0,1
2013,,"Herreweyers, Zach",PET,O,4,8,8,16,4,2,3,0,0
2013,,"MacGregor, Ryan",BUR,O,10,4,12,16,14,0,1,0,1
2013,,"Miles, Patrick",BRA,D,19,6,10,16,84,0,0,0,1
2013,,"Trolley, Kyle",PET,T,17,9,7,16,12,2,0,1,1
2013,,"Beatty, Justin",MIS,F,12,6,9,15,0,4,4,0,0
2013,,"Wallace, Braden",BUR,T,16,7,8,15,14,0,0,0,1
2013,105,"Waud, Daryl",PET,T,16,3,12,15,18,0,0,0,1
2013,,"Bell, Tyson",SCA,,11,5,9,14,16,0,0,2,1
2013,108,"Board, Gage",BRA,D,20,8,6,14,12,1,0,0,0
2013,,"Elder, Lauchlin",BUR,F,15,10,4,14,2,0,0,3,1
2013,,"Fannell, Eric",SCA,F,5,9,5,14,34,2,1,0,0
2013,,"Nanticoke, Tehoka",SNA,AP,6,4,10,14,0,0,1,0,0
2013,,"Bellamy, Adam",SCA,,18,2,11,13,21,0,1,0,0
2013,113,"Caravello, Niall",ORA,T,20,2,11,13,8,0,1,0,0
2013,,"Clark, Emerson",WHI,F,8,3,10,13,86,0,2,1,0
2013,,"Divitcos, Austin",ORA,T,18,7,6,13,4,0,1,0,0
2013,,"Edwards, Tim",SCA,F,11,5,8,13,2,0,0,0,0
2013,,"Muir, Brooker",SCA,,18,3,10,13,36,1,0,0,1
2013,,"Oakes, Seth",SNA,F,5,6,7,13,4,1,3,1,0
2013,,"Lindsay, Jay",KWE,F,17,1,11,12,12,0,0,0,0
2013,120,"Pavic, Ryan",MIS,,18,2,10,12,14,0,0,0,0
2013,,"St John, John",WHI,F,6,3,9,12,0,0,4,1,0
2013,,"Tutton, Brodie",WHI,D,17,5,7,12,55,0,0,0,0
2013,124,"Adams, Ryan",BRA,T,20,3,8,11,12,0,0,1,0
2013,,"Boislard, Thierry",BLS,F,17,5,6,11,70,0,0,0,0
2013,,"Bomberry, Adam",SNA,,5,3,8,11,4,1,1,0,0
2013,,"Giampetroni, Matthew",SCA,,7,2,9,11,0,0,0,0,0
2013,,"Kloepfer, Rob",BLS,T,20,1,10,11,88,1,1,0,0
2013,,"Masson, Zac",ORA,T,19,5,6,11,30,0,1,1,0
2013,,"Morris, Mike",ORA,T,5,5,6,11,0,0,3,0,0
2013,,"Myles, Ryan",ORA,T,19,2,9,11,0,0,0,0,0
2013,,"Newhouse, Jon",KWE,,12,2,9,11,30,1,0,0,3
2013,,"Pedwell AP, Kyle",SCA,,19,6,5,11,4,1,0,0,0
2013,,"Tarbell AP, Kai",SNA,,5,3,8,11,2,0,2,0,0
2013,,"Young, Chris",BUR,T,15,0,11,11,8,0,1,0,0
2013,,"Ferris, Dean",ORA,T,9,4,6,10,0,0,1,0,0
2013,136,"Masterson, Patrick",KWE,D,19,3,7,10,10,0,2,0,2
2013,138,"Baker, Brad",PET,D,20,2,7,9,71,1,2,0,1
2013,,"Barfoot, Wyatt",KWE,T,15,3,6,9,4,0,0,0,0
2013,,"Brown, Conner",ORA,T,2,3,6,9,0,1,0,0,0
2013,,"Burke, Steven",MIS,,14,3,6,9,48,0,1,0,0
2013,,"Filson, Cody",KWE,T,17,6,3,9,18,0,0,4,2
2013,,"Gaudet, Matthew",SNA,F,3,1,8,9,0,0,0,0,0
2013,,"Harris, Vaughn",SNA,F,2,5,4,9,0,0,2,0,0
2013,,"Pleon, Jake",KWE,F,17,3,6,9,42,0,0,0,0
2013,,"Campbell, Greg",BUR,AP,3,2,6,8,2,0,0,0,0
2013,,"Clearwater, Matt",MIS,D,17,2,6,8,18,0,1,0,0
2013,146,"Coyle, Joel",ORA,T,19,3,5,8,2,0,0,0,0
2013,,"Fox, Jake",PET,F,6,5,3,8,13,0,0,0,1
2013,,"Issacs, Kyle",SNA,T,10,6,2,8,10,0,0,1,1
2013,,"MacFarlane, Scott",BUR,T,19,2,6,8,33,0,0,0,0
2013,,"Magnan, Luc",SNA,,19,2,6,8,6,0,0,0,2
2013,,"McLay, Jake",KWE,F,12,2,6,8,93,0,0,0,0
2013,,"Shepley, Joel",SNA,AP,8,5,3,8,0,0,0,0,0
2013,,"Del Zotto, Cooper",ORA,T,16,1,6,7,20,0,0,0,1
2013,,"Donnelly, Jack",SNA,T,10,1,6,7,0,0,0,0,0
2013,,"Duscio, Mario",KWE,D,20,0,7,7,38,0,0,0,0
2013,,"Heseltine, Sandy",BRA,T,19,2,5,7,6,0,1,0,0
2013,155,"Kelly, Andrew",BLS,T,20,3,4,7,26,0,0,0,0
2013,,"McCrory, Patrick",WHI,D,20,3,4,7,12,0,0,0,0
2013,,"Wilkie, David",MIS,,6,3,4,7,0,1,2,0,0
2013,,"Wilkinson, Jake",TOR,T,19,0,7,7,18,0,0,0,0
2013,,"Brownell, Stu",BRA,T,18,4,2,6,8,0,0,0,1
2013,,"Gilligan, Tyler",WHI,D,19,1,5,6,6,0,0,0,1
2013,,"Harding, Jake",BRA,D,13,2,4,6,22,0,0,0,0
2013,,"Lee, Matthew",MIS,AP,2,3,3,6,0,0,0,0,0
2013,,"Martin, Ian",SNA,,1,2,4,6,0,0,1,0,0
2013,163,"OBrien, Joey",MIS,F,20,1,5,6,20,0,0,0,0
2013,,"Shewell, Eric",PET,D,17,0,6,6,100,0,0,0,1
2013,,"Tulett, Alec",TOR,T,18,1,5,6,4,0,0,0,0
2013,,"Ashmore, Corey",TOR,,12,0,5,5,10,0,0,0,0
2013,,"Bomberry, Tyson",SNA,D,16,2,3,5,23,0,0,0,2
2013,,"Dakin, Ryan",SCA,O,15,0,5,5,30,0,3,0,0
2013,,"Dixon, Owen",SCA,UP,15,2,3,5,23,0,1,0,0
2013,,"Fedyck, Todd",KWE,,9,1,4,5,14,0,1,0,0
2013,,"Green, Wenster",SNA,D,13,2,3,5,30,0,0,0,0
2013,,"Holowaty, Ben",KWE,F,15,1,4,5,18,0,0,0,0
2013,,"Hossack, Matt",WHI,D,16,0,5,5,8,0,1,0,0
2013,,"Jonathan, Brier",SNA,TR,16,2,3,5,7,0,0,0,0
2013,171,"Laird, Connor",WHI,D,20,0,5,5,12,0,0,0,1
2013,,"Perry, Curtis",PET,T,19,1,4,5,96,0,1,0,0
2013,,"Robertson, Darryl",WHI,D,17,1,4,5,6,0,0,0,0
2013,,"Roche, Tyler",BRA,T,15,0,5,5,98,0,1,0,0
2013,,"Bomberry, Jacob",SNA,O,5,1,3,4,0,0,1,0,0
2013,,"Elmhirst, Henry",PET,AP,19,3,1,4,28,0,0,0,1
2013,,"Fournier, Ryan",TOR,T,10,2,2,4,12,0,0,0,0
2013,184,"Garlent, Holden",SCA,,20,2,2,4,8,0,1,1,0
2013,,"Glover, Will",BUR,T,13,0,4,4,4,0,0,0,0
2013,,"Jones-Smith, Jordi",WHI,D,18,0,4,4,15,0,0,0,1
2013,,"MacSpadyen, Ryan",TOR,O,10,1,3,4,6,0,0,0,0
2013,,"McCrory, Ryan",WHI,AP,2,0,4,4,0,0,0,0,0
2013,,"McCulligh, Zach",KWE,D,19,1,3,4,35,0,0,0,1
2013,,"McQueen, Keyan",BUR,O,5,2,2,4,4,0,0,1,0
2013,,"Spanger, Matt",TOR,T,16,1,3,4,12,0,0,0,0
2013,,"Stourus, Leo",SNA,D,17,1,3,4,8,0,1,0,1
2013,,"Van Schepen, Luke",BRA,D,13,1,3,4,4,0,0,0,0
2013,,"White, Lewis",MIS,AP,4,0,4,4,2,0,0,0,0
2013,,"Willock, Marcus",BLS,T,17,2,2,4,16,0,0,0,0
2013,,"Young, Sean",BUR,T,9,3,1,4,20,1,0,0,1
2013,,"Armstrong, Brandon",ORA,T,4,2,1,3,0,0,0,0,0
2013,,"Birkhof, Broedie",BUR,AP,8,1,2,3,85,0,0,0,0
2013,,"Calder, Zach",MIS,F,4,1,2,3,0,0,0,0,0
2013,,"Coates, Spencer",SCA,,13,1,2,3,29,0,1,0,0
2013,,"Cox, Miles",MIS,F,3,3,0,3,0,0,0,0,0
2013,,"Crawford, Jayson",BRA,D,4,2,1,3,0,0,1,0,0
2013,,"Davis, Braiden",ORA,T,12,1,2,3,25,0,0,0,0
2013,,"Delisle, Hank",SNA,,5,0,3,3,0,0,0,0,0
2013,,"Gaulton, Tyler",PET,F,14,0,3,3,8,0,0,0,0
2013,,"Gilray, Matt",PET,F,8,2,1,3,0,1,1,0,0
2013,200,"Goss, Blair",ORA,T,20,0,3,3,8,0,0,0,0
2013,,"Guiltinan, Eric",KWE,T,14,1,2,3,27,0,1,0,0
2013,,"Harper, Kyle",WHI,AP,1,2,1,3,0,0,0,0,0
2013,,"Hill, Spencer",SNA,D,19,0,3,3,22,0,1,0,0
2013,,"Kozlowski, Zach",BLS,F,15,1,2,3,8,0,0,0,0
2013,,"MacDonald, Shane",BRA,T,4,1,2,3,2,0,0,0,0
2013,,"Mader, Codi",KWE,D,10,1,2,3,8,1,0,0,0
2013,,"McKee, Brandon",MIS,AP,7,0,3,3,2,0,0,0,0
