id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party.x,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election.x,total_votes,missed_votes,total_present,last_updated.x,ocd_id,office,phone,fax,state.x,senate_class,state_rank,lis_id,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,district,at_large,geoid,response,name,cycle,state.y,party.y,chamber,first_elected,next_election.y,total,spent,cash_on_hand,debt,origin,source,last_updated.y
K000188,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000188.json,Ron,NA,Kind,NA,1963-03-16,M,D,,RepRonKind,repronkind,RepRonKind,400218,45870,630,29769,N00004403,/m/024ty6,H6WI03099,https://kind.house.gov,https://kind.house.gov/rss.xml,NA,TRUE,NA,-0.26,NA,26,2022,868,3,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:wi/cd:3,1502 Longworth House Office Building,202-225-5506,NA,WI,NA,NA,NA,0.35,97.22,2.67,3,FALSE,5503,@attributes,"Kind, Ron",2022,WI,D,H,1996,2022,586552.46,425550.78,1038173.59,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00004403&cycle=2022,06/30/2022
K000378,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000378.json,Adam,NA,Kinzinger,NA,1978-02-27,M,R,,RepKinzinger,RepKinzinger,RepAdamKinzinger,412421,62573,116559,21128,N00030667,/m/05q9ypn,H0IL11052,https://kinzinger.house.gov,NA,NA,TRUE,NA,0.236,NA,12,2022,868,265,0,2022-09-11 21:00:14 -0400,ocd-division/country:us/state:il/cd:16,2245 Rayburn House Office Building,202-225-3635,NA,IL,NA,NA,NA,30.53,80.6,19.23,16,FALSE,1716,@attributes,"Kinzinger, Adam",2022,IL,R,H,2010,2022,2323841.33,1180069.5,2667421.7,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030667&cycle=2022,06/30/2022
K000368,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000368.json,Ann,NA,Kirkpatrick,NA,1950-03-24,F,D,,RepKirkpatrick,RepKirkpatrick,repannkirkpatrick,412286,1031338,28425,20902,N00029260,/m/02qtczp,H8AZ01104,https://kirkpatrick.house.gov,https://kirkpatrick.house.gov/category/press-release/feed/,NA,TRUE,NA,-0.169,NA,4,2022,868,2,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:az/cd:2,309 Cannon House Office Building,202-225-2542,NA,AZ,NA,NA,NA,0.23,98.96,0.93,2,FALSE,0402,@attributes,"Kirkpatrick, Ann",2022,AZ,D,H,2018,2022,0,0,0,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00029260&cycle=2022,
K000391,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000391.json,Raja,NA,Krishnamoorthi,NA,1973-07-19,M,D,NA,congressmanraja,congressmanraja,NA,412701,103408,117519,21730,N00033240,/g/11c5m7lxtk,H6IL08147,https://krishnamoorthi.house.gov,https://krishnamoorthi.house.gov/rss.xml,NA,TRUE,NA,-0.317,NA,6,2022,868,2,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:il/cd:8,115 Cannon House Office Building,202-225-3711,NA,IL,NA,NA,NA,0.23,98.61,1.27,8,FALSE,1708,@attributes,"Krishnamoorthi, Raja",2022,IL,D,H,2016,2022,6644146.32,2345633.21,12726360.04,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033240&cycle=2022,06/30/2022
K000382,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000382.json,Ann,McLane,Kuster,NA,1956-09-05,F,D,NA,RepAnnieKuster,CongresswomanAnnieKuster,RepKuster,412557,62650,122256,21340,N00030875,/m/064p47_,H0NH02181,https://kuster.house.gov,NA,NA,TRUE,NA,-0.258,NA,10,2022,868,5,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:nh/cd:2,320 Cannon House Office Building,202-225-5206,NA,NH,NA,NA,NA,0.58,98.37,1.51,2,FALSE,3302,@attributes,"Kuster, Ann",2022,NH,D,H,2012,2022,3165802.95,1382140.36,2856747.9,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030875&cycle=2022,08/24/2022
K000392,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000392.json,David,NA,Kustoff,NA,1966-10-08,M,R,NA,repdavidkustoff,RepDavidKustoff,NA,412724,28903,48997,21731,N00025445,/g/11c1qmm_nk,H2TN07103,https://kustoff.house.gov,https://kustoff.house.gov/rss.xml,NA,TRUE,NA,0.534,NA,6,2022,868,9,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:tn/cd:8,560 Cannon House Office Building,202-225-4714,NA,TN,NA,NA,NA,1.04,96.83,3.05,8,FALSE,4708,@attributes,"Kustoff, David",2022,TN,R,H,2016,2022,1439917.85,755234.9,1398515.18,248000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00025445&cycle=2022,07/15/2022
L000585,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000585.json,Darin,M.,LaHood,NA,1968-07-05,M,R,NA,RepLaHood,replahood,NA,412674,70020,128760,21562,N00037031,/m/0gg7rcy,H6IL18088,https://lahood.house.gov,NA,NA,TRUE,NA,0.463,NA,8,2022,868,6,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:il/cd:18,1424 Longworth House Office Building,202-225-6201,NA,IL,NA,NA,NA,0.69,97.55,2.33,18,FALSE,1718,@attributes,"LaHood, Darin",2022,IL,R,H,2015,2022,3189544.77,1916311.97,4363803.64,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00037031&cycle=2022,06/30/2022
L000578,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000578.json,Doug,NA,LaMalfa,NA,1960-07-02,M,R,NA,RepLaMalfa,RepLaMalfa,RepLaMalfa,412510,68493,29713,21302,N00033987,/m/0288tnx,H2CA02142,https://lamalfa.house.gov,https://lamalfa.house.gov/rss.xml,NA,TRUE,NA,0.534,NA,10,2022,868,31,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:ca/cd:1,408 Cannon House Office Building,202-225-3076,NA,CA,NA,NA,NA,3.57,93.63,6.25,1,FALSE,0601,@attributes,"LaMalfa, Doug",2022,CA,R,H,2012,2022,643689.89,295072.63,439759.04,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033987&cycle=2022,06/30/2022
L000588,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000588.json,Conor,NA,Lamb,NA,1984-06-27,M,D,,RepConorLamb,RepConorLamb,NA,412744,NA,177656,21756,N00041870,/g/11gdj36kt1,H8PA18181,https://lamb.house.gov,https://lamb.house.gov/rss.xml,NA,TRUE,NA,-0.142,NA,6,2022,868,3,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:pa/cd:17,1224 Longworth House Office Building,202-225-2301,NA,PA,NA,NA,NA,0.35,97.33,2.55,17,FALSE,4217,@attributes,"Lamb, Conor",2022,PA,D,H,2018,2022,5272240.78,5965186.35,140873.56,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00041870&cycle=2022,06/30/2022
L000564,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000564.json,Doug,NA,Lamborn,NA,1954-05-24,M,R,NA,RepDLamborn,CongressmanDougLamborn,CongressmanLamborn,412191,1022846,2698,20704,N00028133,/m/0fsgdd,H6CO05159,https://lamborn.house.gov,NA,NA,TRUE,NA,0.67,NA,16,2022,868,16,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:co/cd:5,2371 Rayburn House Office Building,202-225-4422,NA,CO,NA,NA,NA,1.84,94.57,5.31,5,FALSE,0805,@attributes,"Lamborn, Doug",2022,CO,R,H,2006,2022,401798.3,509190.35,321385.34,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00028133&cycle=2022,06/30/2022
L000559,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000559.json,Jim,NA,Langevin,NA,1964-04-22,M,D,,JimLangevin,CongressmanJimLangevin,jimlangevin,400230,86608,55787,20136,N00009724,/m/02tvqy,H0RI02139,https://langevin.house.gov,https://langevin.house.gov/rss.xml,NA,TRUE,NA,-0.375,NA,22,2022,868,2,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ri/cd:2,2077 Rayburn House Office Building,202-225-2735,NA,RI,NA,NA,NA,0.23,98.5,1.39,2,FALSE,4402,@attributes,"Langevin, Jim",2022,RI,D,H,2000,2022,402804.11,341541.7,772735.82,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00009724&cycle=2022,06/30/2022
L000560,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000560.json,Rick,NA,Larsen,NA,1965-06-15,M,D,NA,RepRickLarsen,RepRickLarsen,congressmanlarsen,400232,86610,56231,20145,N00009759,/m/025953,H0WA02080,https://larsen.house.gov,NA,NA,TRUE,NA,-0.365,NA,22,2022,868,24,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:wa/cd:2,2163 Rayburn House Office Building,202-225-2605,NA,WA,NA,NA,NA,2.76,99.05,0.83,2,FALSE,5302,@attributes,"Larsen, Rick",2022,WA,D,H,2000,2022,1109608.41,769883.69,668927.36,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00009759&cycle=2022,07/13/2022
L000557,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000557.json,John,B.,Larson,NA,1948-07-22,M,D,NA,RepJohnLarson,RepJohnLarson,RepJohnLarson,400233,36596,17188,29908,N00000575,/m/024zl9,H8CT01046,https://larson.house.gov,https://larson.house.gov/rss.xml,NA,TRUE,NA,-0.397,NA,24,2022,868,11,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ct/cd:1,1501 Longworth House Office Building,202-225-2265,NA,CT,NA,NA,NA,1.27,98.36,1.52,1,FALSE,0901,@attributes,"Larson, John",2022,CT,D,H,1998,2022,1402189.96,833025.65,991539.54,11992.27,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00000575&cycle=2022,06/30/2022
L000566,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000566.json,Robert,E.,Latta,NA,1956-04-18,M,R,NA,BobLatta,boblatta,CongressmanBobLatta,412256,1028071,9926,20755,N00012233,/m/02z6_j1,H8OH05036,https://latta.house.gov,https://latta.house.gov/news/rss.aspx,NA,TRUE,NA,0.514,NA,16,2022,868,0,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:oh/cd:5,2467 Rayburn House Office Building,202-225-6405,NA,OH,NA,NA,NA,0,97.91,1.97,5,FALSE,3905,@attributes,"Latta, Bob",2022,OH,R,H,2007,2022,1104921.46,848805.3,975580.56,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00012233&cycle=2022,06/30/2022
L000266,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000266.json,Jake,NA,LaTurner,NA,1988-02-17,M,R,NA,RepLaTurner,NA,NA,456824,NA,NA,NA,N00044232,/m/0w32xrn,H0KS02188,https://laturner.house.gov,NA,NA,TRUE,NA,NA,NA,2,2022,868,7,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ks/cd:2,1630 Longworth House Office Building,202-225-6601,NA,KS,NA,NA,NA,0.81,98.13,1.75,2,FALSE,2002,@attributes,"Laturner, Jake",2022,KS,R,H,2020,2022,1218365.39,458758.82,774553.53,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00044232&cycle=2022,07/13/2022
L000581,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000581.json,Brenda,NA,Lawrence,NA,1954-10-18,F,D,,RepLawrence,395759603917487,NA,412638,79924,78851,21530,N00034068,/m/02w_vhg,H2MI14111,https://lawrence.house.gov,https://lawrence.house.gov/rss.xml,NA,TRUE,NA,-0.448,NA,8,2022,868,5,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:mi/cd:14,2463 Rayburn House Office Building,202-225-5802,NA,MI,NA,NA,NA,0.58,98.72,1.16,14,FALSE,2614,@attributes,"Lawrence, Brenda",2022,MI,D,H,2014,2022,344173.38,273229.49,962129.79,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00034068&cycle=2022,06/30/2022
L000586,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000586.json,Al,NA,Lawson,NA,1948-09-23,M,D,NA,RepAlLawsonJr,RepAlLawsonJr,NA,412693,90480,24263,21732,N00030642,/m/03cg0sv,H0FL02086,https://lawson.house.gov,NA,NA,TRUE,NA,-0.26,NA,6,2022,868,3,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:fl/cd:5,2437 Rayburn House Office Building,202-225-0123,NA,FL,NA,NA,NA,0.35,98.15,1.74,5,FALSE,1205,@attributes,"Lawson, Al",2022,FL,D,H,2016,2022,419508.5,157079.29,429820.8,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030642&cycle=2022,08/03/2022
L000551,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000551.json,Barbara,NA,Lee,NA,1946-07-16,F,D,NA,RepBarbaraLee,RepBarbaraLee,RepLee,400237,54579,8315,29778,N00008046,/m/024sjy,H8CA09060,https://lee.house.gov,NA,NA,TRUE,NA,-0.681,NA,26,2022,868,8,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ca/cd:13,2470 Rayburn House Office Building,202-225-2661,NA,CA,NA,NA,NA,0.92,98.14,1.75,13,FALSE,0613,@attributes,"Lee, Barbara",2022,CA,D,H,1998,2022,1516455.44,1540581.89,186247.27,4401.75,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00008046&cycle=2022,06/30/2022
L000590,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000590.json,Susie,NA,Lee,NA,1966-11-07,F,D,NA,RepSusieLee,NA,NA,412802,NA,169344,NA,N00037247,/g/11gtdntn1_,H6NV04020,https://susielee.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,6,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:nv/cd:3,365 Cannon House Office Building,202-225-3252,NA,NV,NA,NA,NA,0.69,96.63,3.26,3,FALSE,3203,@attributes,"Lee, Susie",2022,NV,D,H,2018,2022,4232814.49,1703049.9,2558468.34,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00037247&cycle=2022,06/30/2022
L000589,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000589.json,Debbie,NA,Lesko,NA,1958-11-14,F,R,NA,RepDLesko,RepDebbieLesko,NA,412745,NA,106483,21757,N00042056,/m/0zwmkgq,H8AZ08158,https://lesko.house.gov,NA,NA,TRUE,NA,0.613,NA,6,2022,868,84,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:az/cd:8,1214 Longworth House Office Building,202-225-4576,NA,AZ,NA,NA,NA,9.68,91.14,8.73,8,FALSE,0408,@attributes,"Lesko, Debbie",2022,AZ,R,H,2018,2022,924347.06,710768.92,902211.07,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042056&cycle=2022,07/13/2022
L000595,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000595.json,Julia,NA,Letlow,NA,1981-03-16,F,R,NA,repjulialetlow,NA,NA,456859,NA,NA,NA,N00047972,NA,H2LA05126,https://letlow.house.gov,NA,NA,TRUE,R+15,NA,NA,2,2022,770,4,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:la/cd:5,NA,NA,NA,LA,NA,NA,NA,0.52,97.77,2.23,5,FALSE,2205,@attributes,"Letlow, Julia",2022,LA,R,H,2021,2022,2288201.71,1244380.91,1043820.8,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00047972&cycle=2022,07/02/2022
L000593,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000593.json,Mike,NA,Levin,NA,1978-10-28,M,D,NA,RepMikeLevin,NA,NA,412760,NA,179416,NA,N00040667,/g/11gjhfrvyp,H8CA49058,https://mikelevin.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,0,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:49,1030 Longworth House Office Building,202-225-3906,NA,CA,NA,NA,NA,0,98.5,1.39,49,FALSE,0649,@attributes,"Levin, Mike",2022,CA,D,H,2018,2022,3431661.17,1995150.05,2938772.42,5000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00040667&cycle=2022,06/30/2022
L000592,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000592.json,Andy,NA,Levin,NA,1960-08-01,M,D,NA,RepAndyLevin,NA,NA,412785,NA,66287,NA,N00042149,/g/11gt53dw2h,H8MI09118,https://andylevin.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,2,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:mi/cd:9,312 Cannon House Office Building,202-225-4961,NA,MI,NA,NA,NA,0.23,98.38,1.5,9,FALSE,2609,@attributes,"Levin, Andy",2022,MI,D,H,2018,2022,2657377.77,2359708.55,726146.97,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042149&cycle=2022,07/13/2022
L000582,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000582.json,Ted,NA,Lieu,NA,1969-03-29,M,D,NA,RepTedLieu,RepTedLieu,NA,412616,28076,1516,21507,N00035825,/m/0f3y2w,H4CA33119,https://lieu.house.gov,https://lieu.house.gov/rss.xml,NA,TRUE,NA,-0.375,NA,8,2022,868,8,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:33,403 Cannon House Office Building,202-225-3976,NA,CA,NA,NA,NA,0.92,99.07,0.82,33,FALSE,0633,@attributes,"Lieu, Ted",2022,CA,D,H,2014,2022,1192122.19,1725412.25,1411073.92,211.15,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00035825&cycle=2022,06/30/2022
L000397,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000397.json,Zoe,NA,Lofgren,NA,1947-12-21,F,D,NA,RepZoeLofgren,zoelofgren,RepZoeLofgren,400245,36520,21899,29504,N00007479,/m/024t94,H4CA16049,https://lofgren.house.gov,https://lofgren.house.gov/rss.xml,NA,TRUE,NA,-0.401,NA,28,2022,868,11,3,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:19,1401 Longworth House Office Building,202-225-3072,NA,CA,NA,NA,NA,1.27,98.71,1.17,19,FALSE,0619,@attributes,"Lofgren, Zoe",2022,CA,D,H,1994,2022,1484050.27,1754915.36,889672.35,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00007479&cycle=2022,06/30/2022
L000576,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000576.json,Billy,NA,Long,NA,1955-08-11,M,R,,USRepLong,Rep.Billy.Long,MOdistrict7,412445,61880,123401,21150,N00030676,/m/0ds17_9,H0MO07113,https://long.house.gov,NA,NA,TRUE,NA,0.548,NA,12,2022,868,14,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:mo/cd:7,2454 Rayburn House Office Building,202-225-6536,NA,MO,NA,NA,NA,1.61,96.11,3.77,7,FALSE,2907,@attributes,"Long, Billy",2022,MO,R,H,2010,2022,2056154.23,1607949.45,923315.46,750000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030676&cycle=2022,07/13/2022
L000583,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000583.json,Barry,NA,Loudermilk,NA,1963-12-22,M,R,NA,RepLoudermilk,reploudermilk,NA,412624,76165,31618,21515,N00035347,/m/0wqdmcm,H4GA11061,https://loudermilk.house.gov,NA,NA,TRUE,NA,0.685,NA,8,2022,868,49,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:ga/cd:11,2133 Rayburn House Office Building,202-225-2931,NA,GA,NA,NA,NA,5.65,91.64,8.24,11,FALSE,1311,@attributes,"Loudermilk, Barry",2022,GA,R,H,2014,2022,562681.83,421709.54,513803.88,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00035347&cycle=2022,06/30/2022
L000579,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000579.json,Alan,NA,Lowenthal,NA,1941-03-08,M,D,,RepLowenthal,RepLowenthal,RepLowenthal,412521,93815,16469,21313,N00033274,/m/027jz0m,H2CA00104,https://lowenthal.house.gov,NA,NA,TRUE,NA,-0.449,NA,10,2022,868,6,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ca/cd:47,108 Cannon House Office Building,202-225-7924,NA,CA,NA,NA,NA,0.69,98.14,1.74,47,FALSE,0647,@attributes,"Lowenthal, Alan",2022,CA,D,H,2012,2022,181286.51,262410.48,310911.01,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033274&cycle=2022,06/30/2022
L000491,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000491.json,Frank,D.,Lucas,NA,1960-01-06,M,R,NA,RepFrankLucas,RepFrankLucas,RepFrankLucas,400247,35692,27032,29393,N00005559,/m/033tnk,H4OK06056,https://lucas.house.gov,https://lucas.house.gov/rss.xml,NA,TRUE,NA,0.366,NA,30,2022,868,21,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ok/cd:3,2405 Rayburn House Office Building,202-225-5565,NA,OK,NA,NA,NA,2.42,97.62,2.26,3,FALSE,4003,@attributes,"Lucas, Frank D",2022,OK,R,H,1994,2022,1228255.07,1126965.34,383469.1,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00005559&cycle=2022,06/30/2022
L000569,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000569.json,Blaine,NA,Luetkemeyer,NA,1952-05-07,M,R,NA,RepBlaine,BlaineLuetkemeyer,BLuetkemeyer,412292,1031348,20400,20926,N00030026,/m/04ycpq1,H8MO09153,https://luetkemeyer.house.gov,https://luetkemeyer.house.gov/news/rss.aspx,NA,TRUE,NA,0.444,NA,14,2022,868,21,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:mo/cd:3,2230 Rayburn House Office Building,202-225-2956,NA,MO,NA,NA,NA,2.42,97.03,2.85,3,FALSE,2903,@attributes,"Luetkemeyer, Blaine",2022,MO,R,H,2008,2022,1909446.47,1063266.75,3049568.69,1050000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030026&cycle=2022,07/13/2022
L000591,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000591.json,Elaine,NA,Luria,NA,1975-08-15,F,D,NA,RepElaineLuria,NA,NA,412830,NA,179677,NA,N00042293,/g/11gtd16xvy,H8VA02111,https://luria.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,2,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:va/cd:2,412 Cannon House Office Building,202-225-4215,NA,VA,NA,NA,NA,0.23,96.41,3.47,2,FALSE,5102,@attributes,"Luria, Elaine",2022,VA,D,H,2018,2022,5884058.08,1704140.67,4322092.15,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042293&cycle=2022,06/30/2022
L000562,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000562.json,Stephen,F.,Lynch,NA,1955-03-31,M,D,NA,RepStephenLynch,repstephenlynch,RepLynch,400249,1000222,4844,20119,N00013855,/m/028vsz,H2MA09072,https://lynch.house.gov,NA,NA,TRUE,NA,-0.349,NA,22,2022,868,4,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ma/cd:8,2109 Rayburn House Office Building,202-225-8273,NA,MA,NA,NA,NA,0.46,98.84,1.04,8,FALSE,2508,@attributes,"Lynch, Stephen",2022,MA,D,H,2001,2022,670032.69,616288.03,1267129.01,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00013855&cycle=2022,08/17/2022
M000194,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000194.json,Nancy,NA,Mace,NA,1977-12-04,F,R,NA,RepNancyMace,NA,NA,456843,NA,NA,NA,N00035670,/m/048nls,H0SC01394,https://mace.house.gov,NA,NA,TRUE,NA,NA,NA,2,2022,868,8,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:sc/cd:1,212 Cannon House Office Building,202-225-3176,NA,SC,NA,NA,NA,0.92,91.33,8.55,1,FALSE,4501,@attributes,"Mace, Nancy",2022,SC,R,H,2020,2022,4444277.71,3403268.04,1100496.89,100,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00035670&cycle=2022,06/30/2022
